x,n,p,Ec,Ev,EFn,EFp
1.7708333333333332e-6,2.962057323124497e21,1.5593061309362567e19,-0.868312124349691,0.25168787565030915,0.015036712074926701,-0.5216241310302328
1.7881944444444444e-6,2.973890776945066e21,1.6493055351150901e19,-0.8684155923971657,0.2515844076028344,0.015036317317763212,-0.5231782420892904
1.8055555555555555e-6,2.9835169358831676e21,1.7400711728333038e19,-0.8684995349267526,0.2515004650732475,0.015035919741749565,-0.5246471203202304
1.8229166666666666e-6,2.9913763994616736e21,1.83146202561481e19,-0.8685679478110693,0.25143205218893083,0.015035519106870746,-0.526038859657231
1.8402777777777776e-6,2.997824152818224e21,1.923355400934955e19,-0.8686240143436956,0.2513759856563045,0.01503511522281854,-0.5273605546953126
1.8576388888888887e-6,3.0031453195341875e21,2.0156452389271994e19,-0.8686702684986374,0.25132973150136273,0.015034707938950674,-0.5286184428725309
1.8749999999999998e-6,3.00756834949198e21,2.108240389732087e19,-0.8687087260945399,0.25129127390546024,0.01503429713631074,-0.5298180249187205
1.892361111111111e-6,3.011275927123175e21,2.2010629287265436e19,-0.868740989915814,0.25125901008418605,0.015033882721284378,-0.5309641669278561
1.909722222222222e-6,3.0144139124560395e21,2.294046555640425e19,-0.8687683337978989,0.25123166620210124,0.015033464620528474,-0.5320611869348756
1.927083333333333e-6,3.0170986190123654e21,2.3871351066765767e19,-0.868791769781831,0.25120823021816907,0.015033042776927252,-0.533112928446435
1.9444444444444444e-6,3.0194227062679053e21,2.4802811957437034e19,-0.8688121016805868,0.25118789831941335,0.015032617146357114,-0.5341228229949212
1.9618055555555553e-6,3.0214599305748247e21,2.57344499124209e19,-0.8688299677640439,0.25117003223595624,0.015032187695097659,-0.5350939434562924
1.9791666666666666e-6,3.0232689632255017e21,2.6665931279005487e19,-0.8688458747456185,0.25115412525438163,0.015031754397758362,-0.5360290495915623
1.9965277777777776e-6,3.024896450971493e21,2.7596977484330623e19,-0.8688602248254735,0.25113977517452657,0.015031317235621006,-0.5369306270342759
2.013888888888889e-6,3.0263794643313833e21,2.852735666747382e19,-0.8688733371973782,0.25112666280262186,0.01503087619530608,-0.5378009207466139
2.03125e-6,3.0277474530051993e21,2.9456876426955325e19,-0.8688854651451665,0.2511145348548336,0.015030431267708162,-0.5386419637995798
2.048611111111111e-6,3.029023805622325e21,3.0385377575545975e19,-0.8688968096283416,0.2511031903716585,0.015029982447144099,-0.5394556021931906
2.065972222222222e-6,3.030227092604815e21,3.1312728793040085e19,-0.8689075300745284,0.25109246992547174,0.015029529730664015,-0.5402435163162924
2.083333333333333e-6,3.031372055710688e21,3.223882207088379e19,-0.8689177529508756,0.2510822470491245,0.015029073117507733,-0.5410072395488098
2.1006944444444444e-6,3.0324703953594467e21,3.3163568848772604e19,-0.868927578570017,0.2510724214299831,0.015028612608658924,-0.5417481744286395
2.1180555555555553e-6,3.033531396726212e21,3.4086896751258145e19,-0.868937086493208,0.2510629135067921,0.015028148206497898,-0.5424676067383057
2.1354166666666666e-6,3.0345624273979273e21,3.5008746841144095e19,-0.8689463398190833,0.2510536601809168,0.015027679914517564,-0.5431667178105948
2.1527777777777775e-6,3.0355693327961125e21,3.5929071315337593e19,-0.8689553885873957,0.25104461141260437,0.015027207737095294,-0.5438465953057307
2.170138888888889e-6,3.0365567502707416e21,3.684783157766117e19,-0.8689642724799977,0.25103572752000236,0.015026731679316495,-0.5445082426737525
2.1875e-6,3.0375283585279517e21,3.776499663125317e19,-0.8689730229639316,0.25102697703606847,0.015026251746823567,-0.5451525874831714
