x,n,p,Ec,Ev,EFn,EFp
5.091666666666666e-5,1.2806853986969006e22,9.806853988450019e21,-0.9211366639751102,0.19886333602488993,6.199296358138593e-5,-0.7410392359467238
5.143749999999999e-5,1.2806738319153155e22,9.806738320607463e21,-0.9211370733469293,0.19886292665307082,6.135010289328492e-5,-0.7410393404029524
5.195833333333333e-5,1.2806622102223373e22,9.806622103651001e21,-0.9211374821190752,0.1988625178809249,6.0706731303752883e-5,-0.74103944280835
5.247916666666666e-5,1.2806505345991758e22,9.80650534739363e21,-0.9211378903023411,0.19886210969765905,6.006285779816455e-5,-0.7410395431995258
5.2999999999999994e-5,1.2806388060121394e22,9.806388061500057e21,-0.9211382979073548,0.1988617020926453,5.9418491224696485e-5,-0.7410396416125369
5.3520833333333324e-5,1.28062702534255e22,9.80627025478091e21,-0.9211387049438118,0.19886129505618833,5.8773639650100913e-5,-0.7410397380802555
5.4041666666666654e-5,1.2806151934374704e22,9.806151935707897e21,-0.9211391114210299,0.19886088857897022,5.81283108269419e-5,-0.7410398326342834
5.456249999999999e-5,1.2806033111323268e22,9.806033112635468e21,-0.9211395173481991,0.198860482651801,5.748251240184415e-5,-0.7410399253057866
5.508333333333332e-5,1.2805913792513434e22,9.805913793803225e21,-0.9211399227343859,0.19886007726561417,5.683625191839274e-5,-0.7410400161255062
5.560416666666666e-5,1.2805793986071493e22,9.805793987339947e21,-0.921140327588529,0.19885967241147107,5.618953681536082e-5,-0.7410401051237641
5.612499999999999e-5,1.280567370001438e22,9.805673701261552e21,-0.921140731919448,0.1988592680805521,5.554237443061417e-5,-0.7410401923304651
5.6645833333333326e-5,1.2805552942247907e22,9.80555294347485e21,-0.921141135735839,0.1988588642641611,5.489477200023463e-5,-0.7410402777751063
5.7166666666666656e-5,1.2805431720572067e22,9.80543172177783e21,-0.9211415390462827,0.1988584609537174,5.424673666335648e-5,-0.7410403614867801
5.768749999999999e-5,1.2805310042677487e22,9.805310043863074e21,-0.9211419418592381,0.19885805814076196,5.359827546142826e-5,-0.7410404434941826
5.820833333333332e-5,1.2805187916149438e22,9.80518791731706e21,-0.9211423441830497,0.19885765581695036,5.294939533717437e-5,-0.741040523825616
5.872916666666665e-5,1.2805065347900683e22,9.805065349049543e21,-0.9211427460253212,0.1988572539746789,5.230010261580636e-5,-0.7410406025068567
5.924999999999999e-5,1.2804942344655957e22,9.80494234578739e21,-0.9211431473934519,0.19885685260654817,5.165040345004379e-5,-0.7410406795629975
5.977083333333332e-5,1.280481891305882e22,9.80481891417334e21,-0.9211435482947499,0.19885645170525024,5.100030391964316e-5,-0.7410407550188177
6.029166666666666e-5,1.2804695059669923e22,9.804695060766962e21,-0.9211439487364323,0.19885605126356776,5.0349810026703646e-5,-0.7410408288987876
6.081249999999999e-5,1.2804570790966535e22,9.804570792046388e21,-0.9211443487256261,0.198855651274374,4.969892769852313e-5,-0.7410409012270726
6.133333333333332e-5,1.2804446113346548e22,9.804446114409972e21,-0.9211447482693682,0.1988552517306319,4.904766279023113e-5,-0.7410409720275384
6.185416666666665e-5,1.2804321033128484e22,9.804321034174957e21,-0.9211451473746095,0.1988548526253906,4.839602108319242e-5,-0.7410410413237521
6.2375e-5,1.280419555655013e22,9.804195557579833e21,-0.9211455460482139,0.19885445395178625,4.774400828502279e-5,-0.7410411091389875
6.289583333333333e-5,1.2804069689773389e22,9.804069690787022e21,-0.9211459442969581,0.19885405570304204,4.7091630035209964e-5,-0.7410411754962296
6.341666666666666e-5,1.2803943438778745e22,9.803943439778158e21,-0.9211463421274226,0.19885365787257747,4.643889180705832e-5,-0.7410412404177933
6.393749999999999e-5,1.280381680908768e22,9.803816810072804e21,-0.9211467395456818,0.19885326045431828,4.578579864940452e-5,-0.7410413039242674
6.445833333333333e-5,1.2803689806157247e22,9.803689807127329e21,-0.9211471365577397,0.19885286344226039,4.5132355555150854e-5,-0.7410413660360056
6.497916666666666e-5,1.2803562435380538e22,9.803562436336529e21,-0.9211475331695294,0.19885246683047075,4.4478567457170286e-5,-0.7410414267731277
6.549999999999999e-5,1.2803434702089772e22,9.803434703032e21,-0.9211479293869171,0.19885207061308297,4.3824439234945276e-5,-0.7410414861555243
6.602083333333332e-5,1.280330661155671e22,9.803306612485159e21,-0.9211483252157038,0.19885167478429633,4.3169975708895473e-5,-0.7410415442028574
6.654166666666667e-5,1.2803178168993127e22,9.80317816990721e21,-0.9211487206616225,0.19885127933837765,4.251518164772593e-5,-0.741041600934566
6.70625e-5,1.2803049379548572e22,9.80304938044953e21,-0.9211491157303389,0.19885088426966124,4.18600617638518e-5,-0.7410416563698655
6.758333333333333e-5,1.2802920248317022e22,9.802920249203976e21,-0.9211495104274574,0.1988504895725427,4.120462071511192e-5,-0.7410417105277509
